,decision_id,type of insurance,premium/payment,service attitude/communication,fail to meet customer's expectations,claims processing delays,policy terms,gender,location,title,date,company,decision,extras,tag
6916,DRN-4170118,Motor,Yes,No,Yes,No,Yes,Male,decision/DRN-4170118.pdf,Decision Reference DRN-4170118,10-Jul-23,Covea Insurance plc,Not upheld,,Insurance
6917,DRN-4201069,Legal Expenses and Monetary Loss,No,No,Yes,No,Yes,Male,decision/DRN-4201069.pdf,Decision Reference DRN-4201069,10-Jul-23,Amtrust Europe Limited,Not upheld,,Insurance
6918,DRN-4006519,Household and Commercial Property,Yes,Yes,Yes,No,No,Male,decision/DRN-4006519.pdf,Decision Reference DRN-4006519,10-Jul-23,U K Insurance Limited,Not upheld,,Insurance
6919,DRN-4231419,Household and Commercial Property,No,No,Yes,No,Yes,Female,decision/DRN-4231419.pdf,Decision Reference DRN-4231419,10-Jul-23,Accredited Insurance (Europe) Ltd,Not upheld,,Insurance
6920,DRN-3956582,Motor,No,No,Yes,No,Yes,Male,decision/DRN-3956582.pdf,Decision Reference DRN-3956582,10-Jul-23,esure Insurance Limited,Not upheld,,Insurance
6921,DRN-4223592,Motor,Yes,Yes,Yes,Yes,Yes,Male,decision/DRN-4223592.pdf,Decision Reference DRN-4223592,10-Jul-23,ARAG Allgemeine Versicherungs-Aktiengesellschaft,Upheld,,Insurance
6922,DRN-4064467,Household and Commercial Property,No,No,Yes,No,Yes,Male and Female,decision/DRN-4064467.pdf,Decision Reference DRN-4064467,10-Jul-23,Gresham Insurance Company Limited,Not upheld,,Insurance
6923,DRN-4081723,Motor,Yes,No,Yes,No,Yes,Male,decision/DRN-4081723.pdf,Decision Reference DRN-4081723,10-Jul-23,KGM Underwriting Services Limited,Not upheld,,Insurance
6924,DRN-4224045,Animal,Yes,Yes,Yes,No,Yes,Female,decision/DRN-4224045.pdf,Decision Reference DRN-4224045,10-Jul-23,Casualty & General Insurance Company (Europe) Ltd,Upheld,,Insurance
6925,DRN-4236578,Household and Commercial Property,No,Yes,Yes,No,Yes,Female,decision/DRN-4236578.pdf,Decision Reference DRN-4236578,10-Jul-23,U K Insurance Limited,Upheld,,Insurance
6926,DRN-4191083,Travel,No,Yes,Yes,Yes,No,Male and Female,decision/DRN-4191083.pdf,Decision Reference DRN-4191083,10-Jul-23,Great Lakes Insurance SE,Upheld,,Insurance
6927,DRN-4172741,Travel,No,No,Yes,No,No,Female,decision/DRN-4172741.pdf,Decision Reference DRN-4172741,10-Jul-23,Astrenska Insurance Limited,Not upheld,,Insurance
6928,DRN-4187714,Household and Commercial Property,No,Yes,Yes,No,Yes,Female,decision/DRN-4187714.pdf,Decision Reference DRN-4187714,10-Jul-23,Aviva Insurance Limited,Not upheld,,Insurance
6929,DRN-4235143,Motor,No,Yes,Yes,Yes,No,Male,decision/DRN-4235143.pdf,Decision Reference DRN-4235143,10-Jul-23,U K Insurance Limited,Upheld,,Insurance
6930,DRN-4234322,Motor,No,Yes,Yes,No,No,Female,decision/DRN-4234322.pdf,Decision Reference DRN-4234322,10-Jul-23,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
6931,DRN-4156974,Animal,No,Yes,Yes,No,Yes,Female,decision/DRN-4156974.pdf,Decision Reference DRN-4156974,10-Jul-23,Casualty & General Insurance Company (Europe) Ltd,Upheld,,Insurance
6932,DRN-4202744,Travel,No,Yes,Yes,No,Yes,Male,decision/DRN-4202744.pdf,Decision Reference DRN-4202744,10-Jul-23,AWP P&C SA,Not upheld,,Insurance
6933,DRN-4216692,Motor,No,Yes,Yes,Yes,Yes,Female,decision/DRN-4216692.pdf,Decision Reference DRN-4216692,10-Jul-23,Haven Insurance Company Limited,Not upheld,,Insurance
6934,DRN-4153381,Household and Commercial Property,No,Yes,Yes,No,No,Male,decision/DRN-4153381.pdf,Decision Reference DRN-4153381,10-Jul-23,British Gas Insurance Limited,Not upheld,,Insurance
6935,DRN-4170762,Motor,Yes,No,Yes,No,Yes,Male,decision/DRN-4170762.pdf,Decision Reference DRN-4170762,10-Jul-23,West Bay Insurance Plc,Not upheld,,Insurance
6936,DRN-4211256,Animal,No,No,Yes,No,Yes,Female,decision/DRN-4211256.pdf,Decision Reference DRN-4211256,10-Jul-23,QIC Europe Ltd,Not upheld,,Insurance
6937,DRN-4155145,Household and Commercial Property,No,Yes,Yes,No,Yes,Male,decision/DRN-4155145.pdf,Decision Reference DRN-4155145,10-Jul-23,Royal & Sun Alliance Insurance Limited,Not upheld,,Insurance
6938,DRN-4107387,Motor,No,Yes,Yes,Yes,No,Male,decision/DRN-4107387.pdf,Decision Reference DRN-4107387,8-Jul-23,esure Insurance Limited,Not upheld,,Insurance
6939,DRN-4205595,Household and Commercial Property,No,Yes,Yes,No,No,Female,decision/DRN-4205595.pdf,Decision Reference DRN-4205595,7-Jul-23,AXA Insurance UK Plc,Not upheld,,Insurance
6940,DRN-4228313,Payment Protection,Yes,Yes,Yes,No,Yes,Male,decision/DRN-4228313.pdf,Decision Reference DRN-4228313,7-Jul-23,Lloyds Bank PLC,Upheld,,Insurance
6941,DRN-4176812,Motor,No,Yes,Yes,Yes,No,Male,decision/DRN-4176812.pdf,Decision Reference DRN-4176812,7-Jul-23,Mulsanne Insurance Company Limited,Upheld,,Insurance
6942,DRN-4206010,Household and Commercial Property,Yes,Yes,Yes,No,No,Male and Female,decision/DRN-4206010.pdf,Decision Reference DRN-4206010,7-Jul-23,Lloyds Bank General Insurance Limited,Not upheld,,Insurance
6943,DRN-4126535,Household and Commercial Property,No,Yes,Yes,Yes,No,Male and Female,decision/DRN-4126535.pdf,Decision Reference DRN-4126535,7-Jul-23,Liverpool Victoria Insurance Company Limited,Not upheld,,Insurance
6944,DRN-4234567,Household and Commercial Property,No,Yes,Yes,No,Yes,Male and Female,decision/DRN-4234567.pdf,Decision Reference DRN-4234567,7-Jul-23,National House-Building Council,Upheld,,Insurance
6945,DRN-4119237,Legal Expenses and Monetary Loss,No,No,Yes,No,No,Male,decision/DRN-4119237.pdf,Decision Reference DRN-4119237,7-Jul-23,Haven Insurance Company Limited,Upheld,,Insurance
6946,DRN-4234026,Motor,No,Yes,Yes,Yes,Yes,Female,decision/DRN-4234026.pdf,Decision Reference DRN-4234026,7-Jul-23,Mulsanne Insurance Company Limited,Upheld,,Insurance
6947,DRN-4206182,Motor,No,Yes,Yes,Yes,Yes,Male,decision/DRN-4206182.pdf,Decision Reference DRN-4206182,7-Jul-23,Aviva Insurance Limited,Upheld,,Insurance
6948,DRN-4169563,Motor,No,Yes,Yes,Yes,Yes,Male and Female,decision/DRN-4169563.pdf,Decision Reference DRN-4169563,7-Jul-23,Ageas Insurance Limited,Upheld,,Insurance
6949,DRN-4139665,Personal Belongings,No,Yes,Yes,No,Yes,Female,decision/DRN-4139665.pdf,Decision Reference DRN-4139665,7-Jul-23,Telefonica Seguros y Reaseguros Compania Aseguradora S.A.U.,Not upheld,,Insurance
6950,DRN-4145726,Household and Commercial Property,No,Yes,Yes,No,Yes,Male,decision/DRN-4145726.pdf,Decision Reference DRN-4145726,7-Jul-23,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
6951,DRN-4233948,Household and Commercial Property,No,No,Yes,No,No,Male,decision/DRN-4233948.pdf,Decision Reference DRN-4233948,7-Jul-23,Aviva Insurance Limited,Not upheld,,Insurance
6952,DRN-4204856,Motor,No,Yes,Yes,Yes,Yes,Male,decision/DRN-4204856.pdf,Decision Reference DRN-4204856,7-Jul-23,Advantage Insurance Company Limited,Upheld,,Insurance
6953,DRN-4225937,Motor,Yes,Yes,Yes,No,Yes,Male,decision/DRN-4225937.pdf,Decision Reference DRN-4225937,7-Jul-23,Business Insurance Solutions Limited,Upheld,,Insurance
6954,DRN-4233839,Household and Commercial Property,No,No,Yes,No,Yes,Female,decision/DRN-4233839.pdf,Decision Reference DRN-4233839,7-Jul-23,Royal & Sun Alliance Insurance Limited,Upheld,,Insurance
6955,DRN-4231192,Household and Commercial Property,Yes,Yes,Yes,Yes,Yes,Male,decision/DRN-4231192.pdf,Decision Reference DRN-4231192,7-Jul-23,Unique Insurance Services Limited,Upheld,,Insurance
6956,DRN-4233581,Household and Commercial Property,Yes,Yes,Yes,Yes,No,Male and Female,decision/DRN-4233581.pdf,Decision Reference DRN-4233581,7-Jul-23,Aviva Insurance Limited,Upheld,,Insurance
6957,DRN-4225913,Legal Expenses and Monetary Loss,Yes,Yes,Yes,No,Yes,Male and Female,decision/DRN-4225913.pdf,Decision Reference DRN-4225913,7-Jul-23,First Title Insurance Plc,Not upheld,,Insurance
6958,DRN-4164242,Personal Belongings,No,Yes,Yes,Yes,No,Male,decision/DRN-4164242.pdf,Decision Reference DRN-4164242,7-Jul-23,American International Group UK Limited,Not upheld,,Insurance
6959,DRN-4205494,Household and Commercial Property,No,No,Yes,No,Yes,Male,decision/DRN-4205494.pdf,Decision Reference DRN-4205494,7-Jul-23,Inter Partner Assistance SA,Not upheld,,Insurance
6960,DRN-4148776,Household and Commercial Property,No,Yes,Yes,No,No,Male,decision/DRN-4148776.pdf,Decision Reference DRN-4148776,7-Jul-23,British Gas Insurance Limited,Not upheld,,Insurance
6961,DRN-4233367,Motor,No,Yes,Yes,Yes,Yes,Male,decision/DRN-4233367.pdf,Decision Reference DRN-4233367,7-Jul-23,Mulsanne Insurance Company Limited,Upheld,,Insurance
6962,DRN-3924925,Household and Commercial Property,No,Yes,Yes,No,Yes,Male,decision/DRN-3924925.pdf,Decision Reference DRN-3924925,7-Jul-23,Zurich Insurance PLC,Not upheld,,Insurance
6963,DRN-4102219,Motor,No,Yes,Yes,No,Yes,Male,decision/DRN-4102219.pdf,Decision Reference DRN-4102219,7-Jul-23,Skyfire Insurance Company Limited,Not upheld,,Insurance
6964,DRN-4119194,Motor,Yes,No,Yes,No,Yes,Male,decision/DRN-4119194.pdf,Decision Reference DRN-4119194,7-Jul-23,Trinity Lane Insurance Company Limited,Not upheld,,Insurance
6965,DRN-4115561,Motor,No,Yes,Yes,Yes,No,Male,decision/DRN-4115561.pdf,Decision Reference DRN-4115561,7-Jul-23,The New India Assurance Company Limited,Upheld,,Insurance
6966,DRN-4062493,Household and Commercial Property,No,Yes,Yes,No,Yes,Female,decision/DRN-4062493.pdf,Decision Reference DRN-4062493,7-Jul-23,St Andrew's Insurance plc,Not upheld,,Insurance
6967,DRN-4141458,Motor,Yes,Yes,Yes,Yes,Yes,Female,decision/DRN-4141458.pdf,Decision Reference DRN-4141458,7-Jul-23,Action 365 Ltd,Not upheld,,Insurance
6968,DRN-4183474,Motor,Yes,No,Yes,No,Yes,Male,decision/DRN-4183474.pdf,Decision Reference DRN-4183474,7-Jul-23,Sabre Insurance Company Limited,Not upheld,,Insurance
6969,DRN-4199579,Household and Commercial Property,No,Yes,Yes,No,Yes,Male,decision/DRN-4199579.pdf,Decision Reference DRN-4199579,7-Jul-23,Wakam,Upheld,,Insurance
6970,DRN-4192832,Travel,No,No,Yes,No,Yes,Male and Female,decision/DRN-4192832.pdf,Decision Reference DRN-4192832,6-Jul-23,Society of Lloyd's,Not upheld,,Insurance
6971,DRN-4124007,Travel,No,No,Yes,No,Yes,Male and Female,decision/DRN-4124007.pdf,Decision Reference DRN-4124007,6-Jul-23,Great Lakes Insurance SE,Upheld,,Insurance
6972,DRN-4070642,Household and Commercial Property,No,Yes,Yes,No,Yes,Female,decision/DRN-4070642.pdf,Decision Reference DRN-4070642,6-Jul-23,QIC Europe Ltd,Not upheld,,Insurance
6973,DRN-4204812,Travel,No,Yes,Yes,Yes,No,Male,decision/DRN-4204812.pdf,Decision Reference DRN-4204812,6-Jul-23,Rock Insurance Services Limited,Not upheld,,Insurance
6974,DRN-4181439,Travel,No,Yes,Yes,Yes,Yes,Male,decision/DRN-4181439.pdf,Decision Reference DRN-4181439,6-Jul-23,Euroins AD,Upheld,,Insurance
6975,DRN-4153888,Motor,No,No,Yes,No,Yes,Male,decision/DRN-4153888.pdf,Decision Reference DRN-4153888,6-Jul-23,West Bay Insurance Plc,Not upheld,,Insurance
6976,DRN-4207357,Household and Commercial Property,Yes,Yes,Yes,No,No,Male and Female,decision/DRN-4207357.pdf,Decision Reference DRN-4207357,6-Jul-23,U K Insurance Limited,Upheld,,Insurance
6977,DRN-4119354,Household and Commercial Property,No,Yes,Yes,No,Yes,Male and Female,decision/DRN-4119354.pdf,Decision Reference DRN-4119354,6-Jul-23,Haven Insurance Company Limited,Not upheld,,Insurance
6978,DRN-4004322,Household and Commercial Property,No,Yes,Yes,Yes,Yes,Male,decision/DRN-4004322.pdf,Decision Reference DRN-4004322,6-Jul-23,Fairmead Insurance Limited,Upheld,,Insurance
6979,DRN-4098184,Travel,No,Yes,Yes,No,No,Female,decision/DRN-4098184.pdf,Decision Reference DRN-4098184,6-Jul-23,Great Lakes Insurance SE,Upheld,,Insurance
6980,DRN-4212543,Motor,No,Yes,Yes,No,Yes,Male,decision/DRN-4212543.pdf,Decision Reference DRN-4212543,6-Jul-23,Advantage Insurance Company Limited,Not upheld,,Insurance
6981,DRN-4182071,Household and Commercial Property,No,Yes,Yes,Yes,No,Male,decision/DRN-4182071.pdf,Decision Reference DRN-4182071,6-Jul-23,AXA Insurance UK Plc,Upheld,,Insurance
6982,DRN-4215638,Income Protection,No,Yes,Yes,No,No,Female,decision/DRN-4215638.pdf,Decision Reference DRN-4215638,6-Jul-23,Canada Life Limited,Not upheld,,Insurance
6983,DRN-4081700,Health,No,Yes,Yes,No,Yes,Female,decision/DRN-4081700.pdf,Decision Reference DRN-4081700,6-Jul-23,AWP P&C SA,Upheld,,Insurance
6984,DRN-4229352,Motor,No,Yes,Yes,No,No,Female,decision/DRN-4229352.pdf,Decision Reference DRN-4229352,6-Jul-23,Tesco Underwriting Limited,Not upheld,,Insurance
6985,DRN-4152241,Legal Expenses and Monetary Loss,No,No,No,No,No,Not specified,decision/DRN-4152241.pdf,Decision Reference DRN-4152241,6-Jul-23,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
6986,DRN-3978482,Household and Commercial Property,No,Yes,Yes,No,Yes,Female,decision/DRN-3978482.pdf,Decision Reference DRN-3978482,6-Jul-23,Lloyds Bank General Insurance Limited,Not upheld,,Insurance
6987,DRN-4225908,Motor,Yes,Yes,Yes,No,No,Male,decision/DRN-4225908.pdf,Decision Reference DRN-4225908,6-Jul-23,esure Insurance Limited,Not upheld,,Insurance
6988,DRN-4231241,Motor,Yes,Yes,Yes,No,No,Male,decision/DRN-4231241.pdf,Decision Reference DRN-4231241,6-Jul-23,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
6989,DRN-4050615,Legal Expenses and Monetary Loss,No,No,Yes,No,Yes,Female,decision/DRN-4050615.pdf,Decision Reference DRN-4050615,6-Jul-23,Society of Lloyd's,Not upheld,,Insurance
6990,DRN-4117148,Household and Commercial Property,No,Yes,Yes,No,Yes,Male,decision/DRN-4117148.pdf,Decision Reference DRN-4117148,6-Jul-23,Ringsite Limited,Upheld,,Insurance
6991,DRN-4229527,Health,No,Yes,Yes,No,Yes,Male and Female,decision/DRN-4229527.pdf,Decision Reference DRN-4229527,6-Jul-23,Aviva Insurance Limited,Not upheld,,Insurance
6992,DRN-4221533,Motor,No,Yes,Yes,Yes,Yes,Female,decision/DRN-4221533.pdf,Decision Reference DRN-4221533,6-Jul-23,Advantage Insurance Company Limited,Upheld,,Insurance
6993,DRN-4188537,Motor,No,Yes,Yes,Yes,Yes,Male,decision/DRN-4188537.pdf,Decision Reference DRN-4188537,6-Jul-23,AXA Insurance UK Plc,Upheld,,Insurance
6994,DRN-4211719,Motor,No,Yes,Yes,Yes,Yes,Male,decision/DRN-4211719.pdf,Decision Reference DRN-4211719,6-Jul-23,West Bay Insurance Plc,Upheld,,Insurance
6995,DRN-4098691,Animal,No,Yes,Yes,No,Yes,Female,decision/DRN-4098691.pdf,Decision Reference DRN-4098691,6-Jul-23,Covea Insurance plc,Upheld,,Insurance
6996,DRN-4229577,Household and Commercial Property,No,Yes,Yes,No,No,Female,decision/DRN-4229577.pdf,Decision Reference DRN-4229577,6-Jul-23,Aviva Insurance Limited,Upheld,,Insurance
6997,DRN-4172336,Motor,No,No,Yes,Yes,No,Male,decision/DRN-4172336.pdf,Decision Reference DRN-4172336,5-Jul-23,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
6998,DRN-4123497,Household and Commercial Property,Yes,No,Yes,No,No,Male and Female,decision/DRN-4123497.pdf,Decision Reference DRN-4123497,5-Jul-23,Ageas Insurance Limited,Not upheld,,Insurance
6999,DRN-4084624,Household and Commercial Property,No,No,No,No,No,Male and Female,decision/DRN-4084624.pdf,Decision Reference DRN-4084624,5-Jul-23,British Gas Insurance Limited,Not upheld,,Insurance
7000,DRN-4146754,Motor,Yes,No,Yes,No,Yes,Female,decision/DRN-4146754.pdf,Decision Reference DRN-4146754,5-Jul-23,Collingwood Insurance Services (U.K.) Limited,Not upheld,,Insurance
7001,DRN-4227316,Motor,No,Yes,Yes,No,Yes,Male,decision/DRN-4227316.pdf,Decision Reference DRN-4227316,5-Jul-23,Ageas Insurance Limited,Upheld,,Insurance
7002,DRN-4131341,Travel,No,Yes,Yes,Yes,Yes,Male and Female,decision/DRN-4131341.pdf,Decision Reference DRN-4131341,5-Jul-23,Red Sands Insurance Company (Europe) Limited,Upheld,,Insurance
7003,DRN-4109036,Household and Commercial Property,No,Yes,Yes,No,Yes,Male,decision/DRN-4109036.pdf,Decision Reference DRN-4109036,5-Jul-23,Lloyds Bank General Insurance Limited,Not upheld,,Insurance
7004,DRN-4188508,Household and Commercial Property,No,Yes,Yes,No,Yes,Male and Female,decision/DRN-4188508.pdf,Decision Reference DRN-4188508,5-Jul-23,AXA Insurance UK Plc,Not upheld,,Insurance
7005,DRN-4229280,Household and Commercial Property,No,No,Yes,No,Yes,Male,decision/DRN-4229280.pdf,Decision Reference DRN-4229280,5-Jul-23,AXA Insurance UK Plc,Upheld,,Insurance
7006,DRN-4119494,Household and Commercial Property,No,Yes,Yes,Yes,Yes,Female,decision/DRN-4119494.pdf,Decision Reference DRN-4119494,5-Jul-23,Tesco Underwriting Limited,Upheld,,Insurance
7007,DRN-4050698,Household and Commercial Property,No,Yes,Yes,Yes,No,Male and Female,decision/DRN-4050698.pdf,Decision Reference DRN-4050698,5-Jul-23,Lloyds Bank General Insurance Limited,Not upheld,,Insurance
7008,DRN-4178255,Motor,No,Yes,Yes,Yes,No,Male,decision/DRN-4178255.pdf,Decision Reference DRN-4178255,5-Jul-23,Markerstudy Insurance Company Limited,Upheld,,Insurance
7009,DRN-4044517,Legal Expenses and Monetary Loss,No,No,Yes,No,Yes,Male,decision/DRN-4044517.pdf,Decision Reference DRN-4044517,5-Jul-23,AXIS Specialty Europe SE,Not upheld,,Insurance
7010,DRN-4169548,Household and Commercial Property,No,Yes,Yes,No,Yes,Male,decision/DRN-4169548.pdf,Decision Reference DRN-4169548,5-Jul-23,Accredited Insurance (Europe) Ltd,Not upheld,,Insurance
7011,DRN-4228901,Travel,No,No,Yes,No,Yes,Female,decision/DRN-4228901.pdf,Decision Reference DRN-4228901,5-Jul-23,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
7012,DRN-4146769,Motor,No,Yes,Yes,No,No,Female,decision/DRN-4146769.pdf,Decision Reference DRN-4146769,5-Jul-23,Aviva Insurance UK Limited,Not upheld,,Insurance
7013,DRN-4211137,Motor,No,No,Yes,No,Yes,Male,decision/DRN-4211137.pdf,Decision Reference DRN-4211137,5-Jul-23,Aviva Insurance Limited,Not upheld,,Insurance
7014,DRN-4182027,Motor,No,Yes,Yes,No,No,Male,decision/DRN-4182027.pdf,Decision Reference DRN-4182027,5-Jul-23,Admiral Insurance (Gibraltar) Limited,Not upheld,,Insurance
7015,DRN-4225599,Household and Commercial Property,No,Yes,Yes,Yes,Yes,Male and Female,decision/DRN-4225599.pdf,Decision Reference DRN-4225599,5-Jul-23,Allianz Insurance Plc,Upheld,,Insurance
7016,DRN-3879127,Motor,Yes,Yes,Yes,No,Yes,Female,decision/DRN-3879127.pdf,Decision Reference DRN-3879127,5-Jul-23,U K Insurance Limited,Not upheld,,Insurance
7017,DRN-4144877,Household and Commercial Property,No,No,Yes,No,Yes,Female,decision/DRN-4144877.pdf,Decision Reference DRN-4144877,5-Jul-23,Lloyd's Insurance Company SA,Not upheld,,Insurance
7018,DRN-4175904,Legal Expenses and Monetary Loss,No,No,No,No,No,Not mentioned,decision/DRN-4175904.pdf,Decision Reference DRN-4175904,5-Jul-23,Great Lakes Insurance SE,Not upheld,,Insurance
7019,DRN-4207004,Animal,No,Yes,Yes,No,Yes,Female,decision/DRN-4207004.pdf,Decision Reference DRN-4207004,5-Jul-23,Red Sands Insurance Company (Europe) Limited,Not upheld,,Insurance
7020,DRN-4164472,Others,No,No,No,No,No,Not mentioned,decision/DRN-4164472.pdf,Decision Reference DRN-4164472,5-Jul-23,British Gas Insurance Limited,Upheld,,Insurance
7021,DRN-4212066,Motor,No,No,Yes,No,Yes,Male,decision/DRN-4212066.pdf,Decision Reference DRN-4212066,5-Jul-23,Accredited Insurance (Europe) Ltd,Not upheld,,Insurance
7022,DRN-4207453,Household and Commercial Property,No,Yes,Yes,No,Yes,Not mentioned,decision/DRN-4207453.pdf,Decision Reference DRN-4207453,5-Jul-23,The New India Assurance Company Limited,Not upheld,,Insurance
7023,DRN-4224569,Motor,No,Yes,Yes,No,No,Female,decision/DRN-4224569.pdf,Decision Reference DRN-4224569,5-Jul-23,West Bay Insurance Plc,Upheld,,Insurance
7024,DRN-4117305,Household and Commercial Property,No,Yes,Yes,No,No,Male,decision/DRN-4117305.pdf,Decision Reference DRN-4117305,5-Jul-23,Covea Insurance plc,Not upheld,,Insurance
7025,DRN-4226295,Travel,Yes,Yes,Yes,No,Yes,Male,decision/DRN-4226295.pdf,Decision Reference DRN-4226295,5-Jul-23,Rock Insurance Services Limited,Upheld,,Insurance
7026,DRN-4112636,Motor,No,Yes,Yes,No,No,Female,decision/DRN-4112636.pdf,Decision Reference DRN-4112636,5-Jul-23,Admiral Insurance (Gibraltar) Limited,Upheld,,Insurance
7027,DRN-4224410,Travel,No,No,Yes,No,Yes,Male,decision/DRN-4224410.pdf,Decision Reference DRN-4224410,5-Jul-23,AWP P&C SA,Upheld,,Insurance
7028,DRN-4203177,Household and Commercial Property,No,Yes,Yes,Yes,Yes,Female,decision/DRN-4203177.pdf,Decision Reference DRN-4203177,5-Jul-23,Inter Partner Assistance SA,Not upheld,,Insurance
7029,DRN-3934242,Motor,No,No,Yes,No,Yes,Male,decision/DRN-3934242.pdf,Decision Reference DRN-3934242,5-Jul-23,Advantage Insurance Company Limited,Not upheld,,Insurance
7030,DRN-4067351,Payment Protection,Yes,Yes,Yes,Yes,Yes,Female,decision/DRN-4067351.pdf,Decision Reference DRN-4067351,4-Jul-23,Barclays Bank UK PLC,Upheld,,Insurance
7031,DRN-4206578,Motor,No,Yes,Yes,Yes,No,Female,decision/DRN-4206578.pdf,Decision Reference DRN-4206578,4-Jul-23,Skyfire Insurance Company Limited,Upheld,,Insurance
